285968258	510	163
63291287	829	509
296761476	2055	1015
849769500	5000	563
3224829778	279	89
131555214	476	22
305440110	206	90
2788880730	238	143
2402757463	3136	350
588441390	220	30
230899742	1054	562
1531791140	4033	3470
19215129	890	517
576796855	4995	2035
2553149010	1	1
345140069	398	79
468798935	2110	429
25564023	1978	1741
16570951	471	280
34055339	721	255
61266376	1188	500
74672763	5000	3478
1118034906	236	135
23953082	777	29
3152384252	66	51
254744099	193	173
288981065	2896	2237
168819220	265	161
1978031743	1783	1028
144041038	464	275
211332420	450	331
2369596231	1167	811
44481898	838	254
408752680	59	33
382153540	2021	645
2952468264	5000	3823
1208304842	994	896
1057244852	3055	1641
1417728643	7	3
14671904	1944	603
1270528207	1448	633
24172701	215	86
14745550	2656	1414
2883615951	430	261
0	84	40
14970812	1433	306
1694600448	5000	4186
366843188	286	179
2470409048	271	145
2320163833	397	75
32282837	749	601
741858643	812	420
2230671487	1394	631
3107567597	67	3
212463932	5000	1609
141054864	722	366
20416773	5000	3881
3251123730	91	48
712383758	432	181
2471760021	237	186
81582751	5000	3900
42479153	741	306
316511429	655	277
23807763	2146	865
313731146	246	118
178095617	286	82
865780110	147	76
57461026	1234	892
26218305	5000	3662
3107967905	134	122
233257967	646	260
292586465	810	261
1639395961	5000	2257
3038116383	1445	664
3119003742	47	15
41581659	894	116
255067647	3201	705
2565936404	35	31
118754041	533	256
951008132	5000	3723
77258620	677	223
220837902	1116	678
38104249	525	164
1499885311	121	117
43405249	1012	889
60702622	306	128
874834874	411	155
2251286285	3491	2914
1332005876	729	199
1349093048	467	224
28424279	92	32
849122588	27	1
17338837	2319	1110
3169035458	4762	3069
14314844	945	339
2951585327	616	194
3307173220	320	219
840421620	205	77
1877566596	213	36
134971190	479	174
329959864	395	26
2464554372	179	151
3214786827	1002	183
2933932956	550	238
56798817	2894	1875
33014006	692	603
263391759	413	28
2595010674	494	204
28332149	5000	3914
1683366356	410	160
2820596893	425	51
517239908	758	303
328457935	2300	1551
2303590597	3547	2962
25437536	3224	2222
2296750843	1809	753
423967218	956	106
22833654	376	170
2414706632	1014	172
546258169	548	237
820137715	2611	2140
432048547	2556	217
3354392603	894	558
79541275	2281	771
972496296	2124	822
17044839	4629	1224
24239999	2993	590
3103717477	839	645
38900178	434	347
1027438579	965	543
1375437380	274	76
2849580572	1395	592
489063004	284	123
1630668877	324	24
2590389722	404	156
3353633032	1647	960
414161049	1154	917
209762884	585	323
311654967	5000	122
366234958	994	567
144918041	4788	3376
713365316	96	31
2739638030	256	146
263977418	1145	848
3270387492	172	159
77013143	1796	1421
1112609240	814	524
2893372832	5000	944
52658734	1726	1260
144570961	5000	3588
341122817	199	16
247108641	90	5
2970468605	706	6
31188140	384	88
426967017	158	65
2869158160	118	92
540849868	1119	738
40607954	201	94
555690810	5000	1100
493817448	902	101
380221841	697	232
395484842	1941	1299
1361824520	1545	408
848518471	5000	3362
1099655371	184	100
405437713	52	22
20077515	1946	1075
229588028	4018	1216
1283021432	612	215
274816731	622	500
2582800071	298	162
2602052260	556	266
14250106	390	40
403907893	3618	2404
1564167697	3362	2615
567649661	1634	1164
467681653	555	343
74662993	1929	1051
20688492	3877	910
115090735	85	9
2260439108	1676	363
471472958	626	124
299453646	299	114
2523704228	495	355
437726498	241	181
2985359568	422	85
3345128776	20	9
1147734344	883	8
1511351714	153	99
481610990	907	275
245580162	1999	695
2160131833	423	269
359301644	1748	767
33214161	73	26
49104549	26	20
142137035	278	191
1507070148	857	247
17115086	5000	2826
3358621409	98	95
47179510	4615	2910
170310148	959	663
2295460021	191	65
1511205571	3216	2481
986101944	1083	605
21410672	5000	577
3000593912	227	204
246798976	405	103
30876286	357	244
228147604	4212	1813
525714627	513	147
1592530752	1181	247
2485098619	414	111
1037787463	132	2
3243962811	696	595
299764235	622	439
540930006	5000	4048
21324543	5000	3708
191501593	830	268
235321021	1037	355
258631265	1509	862
1104959191	3063	2102
2991772466	22	19
87878811	123	71
2753473175	484	71
264595508	2042	1174
2208412405	10	10
253299193	179	50
142142545	1601	424
3220984207	375	227
311595658	241	57
1014842906	31	3
228505560	130	54
2931714486	740	323
388579974	2336	786
75845845	242	116
556261687	524	240
20814919	502	351
3169087759	95	45
1708964144	40	13
2380284987	2009	85
1318840760	4960	3209
124088515	1894	425
29888040	4977	3021
14839662	1152	491
3244012093	4	2
875902951	1578	560
3071440342	1489	93
25817664	1061	494
23195603	5000	2757
472722481	414	347
172194341	1515	508
484808445	729	466
846466327	1703	218
154183934	189	93
1045239187	108	16
350047207	4353	3094
119182046	4924	2884
305134790	44	11
37990581	5000	907
280073623	1224	301
864558457	2115	205
247615853	2518	2150
137140274	3493	1572
38459796	51	29
1242194030	59	8
20295082	685	79
2410786244	1	1
890240018	232	47
21691269	5000	2367
3179610596	103	38
252599372	1218	258
724658586	2235	1867
400043405	144	100
607325551	521	174
65142014	597	186
3000162348	187	18
20994303	677	284
1340063743	21	9
49797407	1210	422
3164117968	54	40
2340798020	1210	234
3253109460	120	82
19987328	4208	1718
48263154	163	11
129235890	5000	3735
158111087	1894	631
748477502	5000	4215
23933255	289	19
884893716	5000	3880
2173032090	269	59
212319151	273	65
2543708726	25	15
900604650	4885	3054
329137978	947	606
3187116042	718	262
194619305	4874	3374
1275150516	79	46
3070481688	44	40
25552501	472	165
20776147	859	663
30042350	1441	351
2354308160	140	1
2725694319	1919	113
1968144578	164	35
2708308693	1083	393
2851340937	1498	486
565663485	1725	800
87693992	4073	1855
3257222090	57	19
245909009	640	437
520344647	1793	1326
42795468	1436	913
175499065	987	102
37766774	585	209
2563726591	1384	642
162967620	448	160
3062055361	2915	2389
1269478950	242	40
1710743832	226	120
79894834	480	328
2943508337	52	49
46623658	285	93
361375950	244	194
15577097	3279	2468
24688850	1885	1534
415304375	5000	1943
25794695	895	89
3326271358	12	10
20475362	2510	548
18774342	5000	2840
20587072	3302	949
991346778	231	68
3255039704	361	19
143311631	1426	1067
2176958272	720	23
3133025402	599	552
296902102	3	2
29134922	1640	611
918502830	520	163
1438951572	1108	662
198494857	5000	1171
1170778068	692	123
985410115	5000	917
1650278431	753	251
32522999	388	143
16989970	5000	3719
2205269861	2103	43
487112770	3560	1951
54959820	110	14
3265629367	726	383
3182576161	1651	513
70247351	366	302
463054608	984	76
3354224537	890	648
2811712112	2408	1519
73621473	84	67
15907183	2920	981
870988388	1465	399
384341065	197	63
1470608390	1668	1210
33760345	241	108
3248100462	92	50
90359845	4917	1540
2714514184	4959	3390
3197653344	12	4
137455850	998	510
44099200	1109	726
2204027450	138	17
2571878965	125	37
27198742	5000	782
32673835	1284	484
16180559	3073	1586
146712559	1703	461
2412448794	4	0
3056142064	5000	204
27304198	23	8
2903733490	759	558
303665229	1898	709
167282831	2171	877
18205761	5000	2200
2744430555	3568	1623
913515602	92	61
69237755	325	27
550423777	5000	1875
1043713747	802	84
96666026	1244	673
3153527292	36	10
1871604686	733	268
572784902	228	56
3000884566	1087	409
19799489	3645	2600
711796142	313	48
28707625	1134	671
471145656	305	179
2651100063	62	20
2903194852	3204	2688
121656624	5000	1529
1169337758	11	1
3260191711	404	188
462114432	98	46
187351126	2006	1664
248343821	139	4
28737338	204	83
1675067046	617	83
2983263480	96	43
173789958	1999	610
2323947968	453	345
17283062	1948	1315
2388403569	476	266
45302861	3818	614
501234848	4697	2819
2772622527	204	120
183753455	5000	2884
81127761	651	166
2316983790	1933	457
848084893	1527	639
348509295	323	22
1914506792	1587	882
131530690	2206	759
2284850010	361	120
484514913	4990	3837
3207939867	108	67
1538792221	382	157
429523010	933	392
113081744	761	623
107168854	321	108
809503508	1939	1660
158033670	832	226
423670056	397	59
127374813	430	164
245308991	226	116
846447662	5000	3759
132286315	1413	918
2650787508	5	4
1129762164	909	686
248522239	308	70
584664650	397	68
3158661520	204	140
379482411	2457	1938
574670873	1555	1351
2262555338	5000	196
3253139498	26	6
238717022	210	65
17362917	526	368
3257153431	40	38
125736913	1980	1350
404527642	552	125
2353473133	11	2
828066757	2965	1615
554641119	2984	753
461931762	1068	520
17237178	560	315
1167357150	968	406
2167674121	5000	2241
373226298	4287	3614
610795492	1055	578
22730618	5000	2842
24756264	5000	3616
63195884	2513	931
614730516	744	409
23265506	2772	1210
3148618465	33	3
538785862	705	183
305506218	835	344
18231666	2314	1712
3361503233	72	57
718982780	274	35
38723680	5000	2936
120234291	3235	1546
72183405	2051	1038
3231010562	325	252
3026078916	1305	748
76924385	1918	460
2482232082	988	406
249782044	4540	1725
31489591	1580	959
435464834	4	3
2868906035	209	141
88875512	3160	1031
19955349	233	108
926991108	1	1
263748985	3315	1112
19652417	444	81
987715628	124	113
1703926747	1132	301
377775232	5000	1074
2363509219	502	204
2333881903	526	182
2388340026	287	130
2192174179	5000	1607
35814494	1754	1102
157373298	1002	482
16485255	2272	1794
105030888	914	680
292671486	5000	3047
2269197391	198	56
2842797465	571	414
135586989	726	460
171561479	283	148
106211842	682	385
59546271	246	69
1399721636	4908	1596
66931709	2857	1774
56749735	1545	938
454330756	90	64
370253741	2432	440
2756873076	2476	904
20852423	5000	1493
45335538	351	113
2804688560	2351	1853
117511000	979	788
373505326	5000	2241
16607017	122	40
112628901	33	19
151284118	4938	3365
171548178	1038	436
144317147	103	40
2516876754	191	20
2584178036	172	15
477889371	784	379
18258975	4053	2907
1870464230	1634	941
236728688	1874	585
3187453725	2717	1059
16007872	5000	4181
20165785	2422	1087
3128121228	39	22
28339731	1910	1515
269618359	224	134
423022414	751	378
20415005	3532	2252
1891556472	514	291
134228450	1133	950
530872862	1135	937
14664785	1413	409
2728030319	334	46
17437437	5000	1613
944224682	2866	1928
1591456602	419	170
64813290	500	347
1489300873	1392	549
1683575401	28	9
296285008	4068	2072
88861467	5000	3475
2424692306	2270	1359
3033001737	232	103
22258499	503	319
898976443	212	79
80473558	182	67
1346952402	1369	706
27532984	2854	695
2969884610	46	21
1831031478	236	154
51175773	2316	768
438029624	188	138
47545018	3289	1359
3368792476	91	21
3242788349	56	45
147290864	811	173
16349648	5000	2722
299776432	425	71
632470518	385	292
375549185	1167	390
984614636	720	335
3273319902	118	51
2474024125	2605	1788
718904023	1166	1032
319931473	260	182
1574070996	302	83
104048643	176	72
899135509	129	26
2707065429	4552	2519
802890950	66	29
16579411	169	91
1535720599	482	224
329016412	129	107
3343771132	14	14
981858932	5000	3035
25744258	2323	952
275648732	71	20
56396769	139	113
839241362	240	136
109071016	1631	910
15278752	3022	1114
3330251014	1	0
494609110	1177	795
1049681827	5000	2365
2279617531	466	228
807313422	534	424
891606402	88	38
17732518	4998	821
2499345348	313	22
2904178633	2235	1877
1534688612	3312	2773
20756583	1267	313
493186164	311	88
178102854	1806	286
126826923	241	51
3066582305	201	6
457997085	152	108
3268759716	51	47
118915743	648	404
2834166882	844	245
14137559	1660	957
24823987	5000	3611
887193084	681	263
938272970	170	103
1163770970	3384	2794
3099491228	68	28
2375662682	1136	648
49633388	5000	3037
14479480	5000	541
2675442426	1007	560
192014466	538	327
390518157	274	81
26254697	703	81
1264371828	916	688
185354384	2976	1408
17674757	2300	187
1260736442	162	19
1099962955	3201	2743
774926515	707	43
140480683	1000	287
3304420079	78	19
762534008	591	79
80904174	5000	3628
3163628732	53	18
554060122	2943	982
1552520972	101	61
116642061	5000	3022
3364105379	48	13
2977573522	432	271
1496545255	5000	3907
259956008	2433	1983
1053036164	303	9
566898139	737	125
2746845258	99	66
3306173819	5000	3292
97254875	5000	3437
68599588	1798	266
1366273350	844	149
2989219299	3268	77
31631820	1142	479
2518201555	24	13
636611445	2119	1451
481713367	195	85
3294749086	18	17
2429053827	231	23
26517251	4637	3600
794401550	5000	2915
3146112395	188	32
1952528058	738	367
575579414	607	331
2764409537	59	25
26344790	304	103
1323411324	1608	875
348812932	191	10
937484864	2856	1461
27593757	1229	627
602449513	66	54
704219604	1098	302
17067404	1395	85
84706649	478	284
289089975	559	243
319991608	518	453
26611860	4788	3604
3266810329	1148	299
32419017	1511	176
282828453	278	80
27203795	230	155
14959367	3077	99
106348183	610	376
357625948	917	658
39314178	1919	733
274582904	1432	824
1255179128	3717	2481
1072596854	4532	3739
337891434	390	132
2204266981	156	121
12626962	1264	669
3362819183	9	9
15995683	1872	1341
2378184751	656	285
809069024	621	321
949555026	174	7
2990094652	1907	1002
34399693	561	261
363214023	32	3
519728191	4812	3172
76009410	142	129
240844856	4452	2492
3308568165	40	34
480859386	150	70
588097287	5000	2528
822476942	3577	1134
279223008	5000	3351
2759766645	38	12
886400342	967	166
3220693453	1866	435
580164192	2928	1708
2151699396	1732	549
383990793	508	327
18277208	3298	1984
53905837	288	95
2987684469	44	10
78776348	3802	1274
111631919	398	119
2715213326	298	249
2364629671	483	306
478242108	164	78
52728606	3692	2316
2319773719	4995	1716
154405568	328	212
22686311	410	252
119247289	247	87
332003842	2576	984
356026306	1835	1080
22108814	75	28
1716904873	4789	2443
422764873	497	378
803085008	1	1
3258396847	12	7
17934423	2754	838
853150752	5000	152
569175899	343	237
173725035	189	47
1475383028	5000	2391
1551803456	31	17
2922002179	1491	1043
45661957	609	101
1161032318	150	39
448888098	424	8
3346311185	627	471
1494592956	2773	818
239281295	448	71
307409976	785	403
56906548	2020	717
115729308	846	273
461072129	340	70
70359139	220	6
19597938	2504	560
1682038578	134	14
30486400	475	227
36864149	2294	1103
1577662128	258	5
125896734	5000	3864
550470652	573	51
3022193149	134	47
82915010	5000	1425
593990249	994	393
976530702	472	192
74513551	21	10
2931942752	41	24
58539856	296	133
54159671	4464	2995
456636692	3595	1298
2366465875	740	181
2841993261	2376	399
426625018	375	122
3004439539	5000	3624
3346766793	1	1
23795703	4975	3927
2566078809	94	75
27598939	1242	207
253860949	715	550
3184650450	680	314
3304265169	102	22
1428039019	377	196
1100327552	1212	551
384316868	343	250
564060759	792	218
741501228	427	20
3237187123	479	350
38057219	501	245
3262822988	53	49
20912252	5000	998
3292562037	1	1
397511255	172	33
391430036	480	322
420013806	201	58
1168614020	64	37
838627057	1160	966
794276665	1642	1144
49360369	613	451
184939350	88	32
535681746	5000	3881
281294184	472	94
1550522623	862	503
409379431	180	25
34997182	2115	1193
3069601323	90	37
1283500518	125	80
364691947	164	34
3105073274	827	102
33051120	408	104
127296243	832	779
72454254	5000	2744
841704092	1581	1305
2586164682	1605	641
952847162	179	15
2250493751	228	26
2735705952	771	520
728959290	184	67
146992589	332	118
1512066462	21	7
300182014	1800	256
2821140798	953	356
35627887	2257	1775
61059961	2626	1889
707140640	90	29
951063234	34	13
41595110	298	241
3107839339	4988	3930
142642716	655	292
226479824	92	29
1242410526	4882	3639
931286316	5000	2379
263897316	563	337
543787955	2934	2515
380274414	311	7
2971403851	549	275
382151611	919	173
15800697	1330	1029
1694408894	387	267
2970486053	545	9
15726358	5000	899
28246428	2584	1811
3076256505	5000	271
2447898228	470	327
474447301	749	626
603073691	1484	291
61805591	69	39
815977938	308	52
2685871154	771	76
2564535115	343	215
805335157	3166	2448
355258993	305	88
44245603	2544	639
3161153266	90	66
3087709502	142	107
3158995731	82	13
3243259442	1378	882
22589460	1426	612
3081503914	1697	296
444284249	5000	1296
977434538	4091	2343
2438840592	171	88
762583238	317	162
17791954	1040	326
158163008	348	171
2766766785	815	211
12814702	3155	1376
45861294	1561	631
3267764497	3936	2516
705810306	535	319
1686369542	4006	1987
574311668	1994	1057
924604970	323	82
311740717	831	181
22972142	107	67
3266889440	81	75
1110629412	581	195
1716228649	576	316
54938472	5000	3500
1442872940	3893	3074
416009248	655	343
22720990	1067	611
311856115	5000	2720
27320992	2965	2371
1657033226	344	58
7790622	2842	1240
112604113	2903	1578
2785842351	291	189
1288966135	1658	550
1275194059	77	50
246362853	959	349
84599864	634	162
2473562064	15	8
1296325968	2113	1590
365286256	1901	649
445412046	272	21
29553855	28	6
220304072	750	199
798914238	2718	1339
140989303	520	18
2658420401	1953	988
294991606	5000	1068
1119574238	1007	290
1220386050	4497	3188
3279650217	542	330
1616820708	3189	1733
19817101	1948	1491
617669968	5000	305
3000093281	540	92
3352331979	80	49
1955918744	147	48
174111162	153	67
1173394580	623	502
2973253416	95	18
611937922	74	53
1024124754	2006	345
213800459	201	81
28027698	369	247
311521075	160	65
2258147472	126	19
