3161598228	3010
32489614	3011
389768752	3012
71693056	3013
20772763	3014
2840915387	4420
15350736	3016
1336527348	41405
827562434219094020	3018
498700046	239
356800793	3019
838114538868342787	3020
2290453579	3021
1265204137	3022
32135630	3023
29757178	244
1283877764	30223
1891475304	3025
3012911020	3026
250822316	3027
741501228	1449
17094311	3028
852269288	3029
131018989	3030
181846527	39584
36998217	41471
31705210	3032
17879144	3033
161802684	3034
28609576	3035
4165642155	3036
2516029806	3038
3233838455	3039
3376569867	3040
62219492	3041
1210688401	259
1044213656	3043
25725812	30225
16616476	3045
37597184	3046
856991644134068224	3047
3305252199	3048
97701898	3049
89768117	3050
17290902	3051
3188597310	3052
264219447	3053
889854928444944384	3054
2657176416	57468
2716516619	3055
29008860	3056
80849782	3057
386767657	3058
19943886	3059
105675946	3060
269488377	4716
868239178915610624	3062
885794670	3063
3083467741	4730
2731149926	3065
415260449	3066
411913953	47450
4261157231	3067
58602902	30233
27029537	21082
1695662876	3070
492389369	3071
3027987331	3072
48101171	3073
58710467	3074
328572979	3075
3098137655	1087
212560938	2776
802055286701912064	4817
22099720	3078
799748204963065856	3079
2293759616	3080
1506997033	49133
1862373380	58627
509703930	3082
1092894110	3083
2393871	3084
16247029	3085
55310956	3086
823350476976558083	3087
703632737521958912	3088
15811405	35659
347574180	3089
740736783126790144	3090
711823841274830849	54066
3488471	3092
187059363	3093
2832127183	3094
2595366655	3095
568088930	3096
534714740	25651
542956778	3097
217395061	3098
29110336	3099
14894050	3100
2203730634	3101
1691072881	3102
729467869969436675	3103
784771562595573760	3104
205825760	3105
33860739	3106
252966637	3107
800531725776363520	3108
858049142844772354	3109
20794662	3110
1439570792	3111
143731846	39594
2476463929	3112
28464656	3113
700950868493991936	3114
4546277661	3115
70028377	3116
1385680262	3117
835664865842753537	27947
133577097	3118
4215316033	30241
16456032	3120
24544802	3121
77141282	3122
2186796277	40595
1645373766	3124
2389719242	30243
854092525430345728	3126
136168396	54382
14155907	3128
4136069302	3129
598601483	54190
3883456393	3131
55472950	3132
30977226	3133
17056433	3134
87852625	40345
901025844	39598
2542446692	3136
469182585	3137
3958215027	3138
579508077	3139
770735311257153536	3140
2355731000	3141
2481431462	3142
15641532	3143
2168562479	3144
258831900	333
4770076135	3145
933270685	3146
116630713	3147
1665531	3148
35094637	3149
2784392406	336
607199805	2788
1189304569	3152
259489745	42447
31040588	3153
40752044	3154
43713480	3155
24736981	3156
586051463	1863
916000810739421184	3158
171606534	3159
92895347	42971
883590418700554241	45047
711693653954015232	3161
232218349	3162
2700834277	351
4761064634	3163
3108024185	3164
499266305	3165
311276757	3166
17092330	3167
430883587	3168
182505017	33385
377750559	3169
264264597	3170
720223843390996480	3171
2905099385	5425
2147720607	3173
17877451	5446
53146920	39604
3165557783	3176
15770447	3177
15751083	3178
813237998	3179
453330524	3180
226320142	3181
4345493055	21100
2787720983	39605
719537212258267142	3183
1297874544	3184
61675887	3185
4686170306	3186
739133515170729984	3187
880153952016314368	3188
985659978651385857	3189
20015903	30254
2511520796	3191
1476220495	3192
2383073911	3193
15582188	3194
294821391	3195
134446334	386
20198802	3197
725668591559802881	3198
37591959	387
796849197840531456	3199
112970794	3200
330592913	3201
23027134	3202
832336297641512960	40207
2918029352	3204
891243528046735360	3205
49239992	3206
222185665	21103
599530439	3208
41680112	3209
251877363	3210
829495592908775424	3212
10253	56919
734945146320588800	3213
23485648	3215
700723240793088001	3216
2474719489	3217
37144893	3218
3308822353	3219
31246318	3220
3026075044	3221
85124669	3222
2987468815	3223
122928781	3224
2286629740	3225
440601632	3226
1225778983	3227
893857977538682880	3228
955628749	3229
139217461	3230
2966770391	3231
299422213	3232
2694253524	3233
4553573674	3234
109047204	3235
286126374	3236
53297881	3237
1017637447	3239
21798936	2804
1128075277	3241
1482304957	31656
24828490	417
263473924	3244
187256653	3245
32513763	3246
19530624	3248
851162901209522176	3249
14845376	3250
921093588	3251
3000400970	3252
3702669852	3253
2297338710	39613
1553300520	3255
176840515	3256
79332579	3257
2379700903	3259
1376028764	3260
42170658	3261
3314649205	3262
56443153	3263
530808482	433
39725086	30267
96795310	3265
313337389	3267
309311250	3268
243360075	3269
800413838	3270
28252610	3271
875801995	30268
527037927	3273
2333786304	3274
4237277387	21118
526960836	3276
725759911867473920	3277
119099353	3278
465965880	3279
1113205585	3280
34570810	3281
842493042754043910	3282
515838635	3283
383253001	3284
484158909	3285
2833154944	3286
14815420	3287
88271726	3288
347001848	3289
96015533	3290
296689970	3291
2763687557	3292
1891615903	452
317130963	3294
824424446	3295
98507228	3296
305401656	3297
2734687134	3298
108450607	3299
613132047	3300
1461512112	3301
15443890	3302
405207928	3303
2964974777	3304
6480652	30274
16193222	3306
909226816879104001	3307
273641006	467
279368599	3308
1178011	3309
244740120	3310
21651982	3311
67514697	3312
111547732	3313
3296351990	3314
2316044516	3315
274335684	477
48144950	3317
866963160	3318
18808656	3320
30704824	3321
271733366	21127
2489886325	3323
1530805111	3324
753594430330900481	3325
2708092267	3326
193249971	3327
50679073	3328
47522283	3329
157741362	3330
780585972614336513	3331
2377247539	3332
862831842	3333
334241684	3334
17303935	3335
1218866012	3336
139613298	3337
4235379015	3338
92091739	3339
822348163	3341
931289130	3342
1462278134	3343
4693602139	3344
315554093	3345
21046753	3346
3438633123	3347
2933804643	503
130496027	3349
28938202	3350
723197528	3351
2716414825	3352
785319510773338113	3353
20565828	3354
19129405	3355
842978100430303233	3356
4083275295	3357
1957125536	3358
313121798	514
23529233	3359
538588302	3360
17610785	3361
42694241	41788
469022809	3362
85131054	21139
709539226908491776	6551
3278471114	3365
709016056145252353	3366
50089673	3367
145383915	3368
22642788	3369
242187443	3370
41430555	3371
380268462	3372
17858291	30288
17266725	3374
574096217	3375
2228775182	3377
8453452	3378
19615940	3379
249918934	3380
24572630	536
175198393	3382
2428776326	21142
824009469600337920	3384
29230762	3385
218367339	3386
24278642	3387
343420501	39631
2329211	3389
92601375	21152
855221957666590720	3390
2837854869	3391
8719302	3392
4388598255	3393
102238997	3394
65106504	3396
58143375	3397
731925359965392896	3398
1655254044	3399
2389372243	3400
315002750	3401
393375338	3402
51964012	3403
360375215	3404
278776049	3405
28748843	3406
215506582	3407
134457542	3409
785153115339173889	3410
31504542	3412
410409666	3413
1876690188	3414
108708410	3415
1119951889	51175
137369407	3416
22479281	3417
358855692	3418
89545443	22405
284820716	3419
257548783	3420
126110955	3421
16752809	3422
356334842	3423
904250366	3424
2791242312	3425
905214959948312577	3426
2914347780	3427
100708506	3428
25750158	49196
704664219409629184	3430
2906578136	3431
759782695761248256	3432
536749632	3433
17260074	3434
301413580	3435
17045060	3436
48762009	586
17723643	3437
32150862	3438
314491319	3439
758051471170478080	3440
3279070620	3442
281677896	3443
1295672767	591
4311393022	3444
301982599	3445
508092352	30301
2726055762	3447
3408977751	3448
241260517	3449
2809494591	3450
15818391	49198
3097951626	3452
33998183	3453
875771341	3454
21577728	3455
399845894	3456
2374254228	49200
581678551	3459
22089915	3460
33596934	49201
281591242	3462
755851153703862272	3463
252794509	3464
53606937	3465
82432490	3466
15335491	617
512416830	3467
4851826737	3468
73936002	3469
20076659	3470
232710967	3471
84062050	3472
758904203058130944	3473
3246042158	3474
933647382	1910
1125492462	625
1097003995	3476
437658863	3477
96399170	3478
59125787	3479
301713190	3480
127652210	3481
237727634	3482
940280202	3483
3011947880	3484
727562579824902144	39647
1586501	3486
232330159	3487
852876584646299648	49207
185666087	3489
336710813	3490
207392880	3491
3008481362	3492
113137765	3493
36539277	3494
1350725479	3495
3240272615	3496
822304915531800576	3497
15633626	3498
863635782	3499
1362730236	3501
800711749	3502
67164529	3503
2459199644	40721
26958961	1028
68412310	3504
1720791996	3505
954430809154441216	3506
432832791	30312
532608870	3508
30080029	3509
819168536820088837	3510
2492073128	3511
48530795	3512
514960677	3513
130233943	3514
16641452	3515
3081921375	3516
940803880438390784	3517
868932342	39654
20086998	3519
18209323	3520
15593696	3521
958559018527596544	3522
2975936339	3523
45920157	3524
15519544	3525
2656746978	54956
76966145	3526
39785748	3527
831307291517386753	3528
52544275	3529
573459961	3530
46197784	3531
191702150	3532
46684860	3534
3370724363	3535
359188534	49215
369613362	3538
27221778	53843
8524102	3540
380487055	3541
801251826779701248	3542
234535697	3543
942878337806032901	49217
50706282	3545
14722676	3546
4447065746	3547
2916086925	3548
27414346	3549
27968183	3550
18949053	3551
20728540	3552
14931614	3553
149760844	3554
262799542	3555
3165917534	3556
964996928818896896	3557
20457806	3558
15856366	3559
2149211726	3560
81186513	3561
15896350	3562
163636661	3563
246578276	3564
127673986	3565
890734575764242432	3566
19767193	3567
441940470	3568
357090691	3569
144041038	691
922890204	3571
727472528	3572
630591565	3573
2874959663	3574
2326436924	3575
20608910	3576
23479954	3577
170556241	49225
209926219	3578
1589428567	49226
69266063	3580
4837441020	3581
1270528207	701
763588974	3583
16254381	3585
1634314416	3586
51259550	3587
2887220254	3588
415175014	3589
22222761	42817
572240095	3590
320889964	3591
370360922	3592
817839617378488320	3593
403992815	3594
2790949520	3595
20897273	3596
2368679353	3597
67022077	3598
147605712	3599
2641993872	3601
76707735	3602
79827261	3603
15165493	3604
533611843	3605
2164770253	3606
1110503940	3607
33401304	3608
28184452	3609
546488925	49232
617761919	3611
60113766	3612
774628898491527168	3613
464215072	3616
967497844302209029	3617
144380789	3618
31578981	3619
19715003	3620
871831962809507841	3621
2884071963	3622
1931084401	3623
822843540229259264	3624
1117383192	3625
741267332316553216	3626
24870433	3627
1051437492	3628
951226008123920385	3629
545759517	32373
36927545	30328
15933910	39674
42447494	3632
19074134	3633
90416226	3634
3246106559	3635
706199160517746688	3637
2762645418	3638
17824265	3639
94384054	3640
18182408	3641
93759830	3642
79743108	39677
534882348	3644
3003855975	3645
574176573	3646
2612041296	3647
54042025	3648
713839291210792960	39678
39291808	3650
3489919214	3651
619566654	3652
29840295	30331
762096368	3654
3493863496	3655
1687130624	3656
75916180	58722
15859912	3657
27938182	3658
958443240998473728	3659
435170791	3660
93210790	3661
280840486	3662
394903435	3663
190298721	3664
91334232	3665
888935128092864512	3666
2648441622	3667
77608185	3668
1394480418	3669
525264466	3670
718957124	3671
708893776794755072	3672
95205720	3673
275415306	3674
576580745	3675
353388367	39683
1435461	3677
2446595953	3678
226387404	49246
782425941800878081	3680
956171191	3681
714134344399323136	3682
39005973	50366
785615245	3683
783469655591620609	45459
491809971	3684
142348565	39848
709087996851691521	3686
94628304	3687
939227171289272321	3688
826215680974401540	3689
856999778	49249
117101683	3690
24357823	3691
788653445783887872	3692
45584066	3693
16631904	3694
17152685	3695
415773647	3696
108247668	3697
181301476	3698
805862149792923650	3699
169907554	3700
907535976456634368	3701
14746731	3702
333543327	3703
167281867	55607
779247136944689152	3704
3223664988	3705
3233696197	3706
881636389552631808	3707
1658154254	3708
820042909487689729	3709
1012186134	3710
22313603	43442
273531670	3711
4234882707	3712
377010427	3713
145637907	3714
1957558952	3715
27762161	3716
4856728953	3717
206506117	3718
583905612	3719
3790035733	3720
3309121719	3721
14990112	3722
78687396	3723
2990513860	3724
804571820	3725
174695590	3726
1519546086	3727
757703840669904896	3728
12231932	3729
111081551	3730
54739201	3731
77234984	3732
58808978	3733
18400972	3734
137543147	3735
800096135217967104	30342
805216633098801152	3737
54653299	39691
1114631166	3738
1862439649	3739
24740039	3740
58970349	30343
562063761	3742
67595149	3743
1084397502	3744
2970593542	1952
4519121	3745
51599026	21204
2729109958	3747
184153602	3748
245953646	3749
1217274925	3750
36644497	3751
713768020284301312	3752
2357142594	3754
63219728	3755
71026122	3756
3248002086	39695
4035420373	3758
126406217	3759
714775615	3760
594863522	3761
30488144	3762
1244002999	3763
129940576	2240
461898599	3764
25143703	3765
25960714	3766
1219144500	3767
108554712	3768
3107027765	3769
29126313	3770
39170683	3771
24613245	3772
54682125	3773
24425269	3774
1968638208	3775
2774271739	3776
411380833	3777
549742082	3778
46479775	3779
193085856	3780
39427853	3781
713091735140708352	3782
195635551	3783
757243440874807296	3784
2543049116	3785
26727655	3786
2391164814	12004
1088099732	3788
24990580	3790
477451310	3791
19550464	3792
19702108	30348
19699509	3794
838761601	3795
2922253582	3796
355321621	3797
313916789	3798
403839667	3799
709083688022069248	3800
1239182238	3801
432557320	58101
621029899	3802
7436592	3803
421153342	3804
9890492	3805
97150159	3806
785756168	3807
835762912996249601	3808
578535913	3809
245580162	855
20976349	21212
719258590469431296	3810
87087347	3812
334988425	3813
1839504895	3814
845767731160891392	3815
16740433	3816
2275883743	39705
126675804	3818
16168407	3819
3938173949	44493
3091373190	3820
1081566852	3821
552121630	3822
3116047273	49275
877985300466745344	3824
1222616833	3825
2227281840	3826
986101944	871
730148430681493504	3827
4145868135	3828
865258935586082816	29832
115749048	3829
497005469	3830
357901696	1963
805074778230927360	4816
1891806212	3832
748711844286726145	3833
18963809	3834
295068000	39708
10302222	3836
11640472	3837
104674131	3838
54662773	3839
376364316	3840
33939160	3841
18583823	3842
47515211	3843
227782695	3844
1730483839	3845
299535458	3846
4041241317	3847
47395667	3848
883854999444500480	3849
824089455342428160	3850
1637119434	40066
714513542	3851
4780854029	3852
572011637	3854
727759162734694400	3855
214908555	39711
47269448	3857
1265221994	3858
893923441	3859
24198971	3860
23986215	3862
170502213	3863
556261687	902
17679704	3864
708477796796895232	3865
33791390	3866
288027561	3867
2345671772	3868
2196125948	3869
331467423	3870
298116603	3871
838760262	3872
18170412	3873
35321450	3874
4795582374	3875
3119456812	3876
518159107	3877
2387540659	3878
16558796	3879
3165121248	3880
535765658	3881
118199574	3882
2695311619	3883
27109019	3884
4557913963	3885
18531373	3886
15112070	3887
243442402	3888
1589267491	3889
292777349	3890
234186830	3891
233390760	40222
21346619	3892
37248934	3893
393221880	3894
2410786244	936
824405067755352067	3896
22190395	3897
500042487	3898
40798442	3899
962249965	3900
256183707	3901
3281853858	3902
2922345639	3903
125752774	46033
194233791	3904
26490658	3905
2654484923	3906
300397169	3907
44357820	3908
3232873389	3909
982675379319132160	3910
517392967	3911
819055338	39721
15821742	3913
2674458072	49294
17836903	3915
27031710	3916
19993545	39723
3950694159	3919
3273770852	3920
133143463	3921
2703747928	3923
801269741381939200	3924
824270573203292160	3925
16585234	3926
213969309	3927
16753998	3928
3273444259	3929
811726752	3930
3818754318	3931
774699551764525056	49376
66064952	3932
39603710	3934
156187068	3935
814528734283722752	52863
21181713	3936
16528755	3937
133570135	3938
799031060	3939
23197119	3940
9840392	3941
3022045469	3942
2708308693	975
454119389	3943
388122292	3944
33601080	21230
159894847	3946
18723501	3947
15416955	3948
361468994	3949
2460485857	3950
354923164	3951
36806802	3952
242507768	3953
19742034	3954
454907830	54035
24761120	39729
159968414	3956
128555095	3957
195575801	3958
721737068322271232	3959
1213274119	3960
4700477725	3961
931486945	55959
488948336	3962
825181796077756416	3963
335368129	3964
15755782	3965
183408798	3966
210938747	3967
28135495	3968
17172863	10174
2497336783	3971
43577172	3972
236089410	24092
366721494	3973
42751681	3974
58503762	3975
19912781	25203
2395996238	3976
994179710	3977
3324009111	3978
818995397146378242	3979
2224947382	3980
738856920937861120	3981
13838562	3982
32029132	3983
67958182	3986
1561448815	3987
745471135328833536	3988
1381926373	3989
2566535282	3990
417227242	3991
708344070263812096	3992
529591144	3993
88749392	12041
456862468	3994
55028345	3995
68497896	21240
15923226	36729
38976017	3998
109720244	3999
346770362	49312
487112770	1021
21956826	4001
255471924	4002
19147690	4004
636303971	4005
3248891052	4006
838768781073735680	4007
14810620	4008
927479504271847424	54743
3340073541	4009
54251487	4010
2898141218	49315
18124790	4012
2161362299	4013
819800	4014
2393323908	4015
36061357	46741
574031104	4016
2388403569	1085
876040219	4017
30109507	4018
326320315	4019
15452859	4020
33714362	4021
139738464	4022
18052474	53426
44099200	1039
16007460	4023
48442262	4024
17072707	4025
350293633	4026
339820844	4027
193414964	4028
469371578	4029
46164502	4030
2323088036	4031
966367052071096325	4032
10350	4033
1445554201	4034
570115053	4035
1681100318	4036
201820555	4037
17205449	4038
19390810	4039
18676177	4040
362516994	4041
272885104	4042
25767670	4043
1049085942	4044
1047534997	4045
34701524	4046
36623013	21249
3312840248	4049
434943367	4050
92394644	4051
43785081	4052
549374169	4053
363837214	4054
2426844804	4055
849428058901811202	4056
2312902755	4057
20612535	4058
14399483	4059
3421233099	4060
14515734	4063
140265010	1989
191737201	4065
873984331	4066
1111940934	35360
388925361	4067
6018802	4068
587875070	4069
119168685	4070
49050047	4071
969060066002432010	4072
30627024	4073
3309088272	4074
102401151	21253
1609603213	4076
1344022837	4077
1174162897	4079
239509917	4080
36673331	4081
2209420577	4082
1081085840	4084
132021364	30396
928377838608060416	4086
824137712286441472	4087
294851522	4088
782214282234761216	4089
17209415	4090
3253917482	4091
818284082	4092
2304537950	21256
335206333	39753
447727093	4095
953991390	4096
360080281	4097
2176527421	4098
1247793756	30398
1357723279	21257
1861393146	4101
1297100576	4102
855494907196313601	4103
2814132798	4104
10228272	4105
545235190	21258
870654146	4107
4914384040	4108
70461418	4109
365822838	4110
906326375736393728	4111
38125898	4112
1482947839	4113
29786589	4115
167958868	4116
84894018	4117
877174207217586180	4118
113613920	39756
64813290	1217
36298888	4120
868324345	4121
933653886	4122
26860506	2958
1276599528	4124
145346276	39757
1585983950	4125
2710331262	4126
96655856	4127
2686561322	1125
89093397	4129
101802390	4130
219203239	4131
50600062	4132
2353473133	1126
554641119	1264
69773058	4133
89898430	4134
240877623	4135
3140686236	47682
4891229179	4136
878916812	4137
29226662	4138
64762814	4139
2889484097	1136
56390535	4140
284760236	4141
342521658	4142
804433056874385408	4143
701881304	4144
1000132999	4145
538785862	1142
805817189467095040	4146
907870420954517504	4147
177458594	4148
963008875	4149
2922360215	4150
874372982134759424	4151
228118184	4152
2437183249	4153
379408088	4154
23261531	4155
20632796	4156
1119299306	4159
1957674949	4160
14786217	4161
386315267	4162
749348659	4163
1093938109	54919
68151046	56506
926312430	4165
89787662	4166
15026094	4167
15904669	4169
132550968	4170
3179615423	4171
2223599205	4172
550395262	4173
632448453	58507
20707402	4174
1123268714	4175
49115780	4176
17057271	21269
2316003960	4178
1083314617	38618
2565091397	4179
852544409686216704	4180
750747532095991808	39769
3194544860	4182
485131180	4183
16170253	4184
1940221358	4185
22972142	1536
793444618712915968	4186
49251910	4187
838467824	4188
417228924	4189
58598187	39770
1918976005	4191
17962204	4192
800704496246484992	4193
955809216152920065	4196
241818989	49340
362084030	4198
27711685	4199
3191916761	4200
926620369	4201
738014157707091968	4202
18693598	4203
797482897	4204
150856088	4205
2321655144	4206
855832310	4207
467101832	4208
16841073	4209
39908180	4210
3192613796	4211
362213143	4212
117511000	1188
573918122	40496
4659654224	4213
713445116	52324
801080366	49343
844812998	4216
850107536	4217
217551787	4218
1264788474	4219
3075062563	4220
768191449	39776
15912508	4222
217546128	4223
105236238	39777
922691386196893696	54592
383745024	4225
471013487	11721
838045823745339394	4227
709492573421764608	4228
60622156	4229
2835584205	4230
49135957	4231
15028398	4232
14800620	4233
14498713	39780
3308161055	4235
142788005	4236
20674741	4237
725330619320930304	4238
1657566524	4239
965949803921162240	4241
1259714432	4243
14664785	1121
380399508	4244
2740563252	4245
43333256	4246
849663444	4247
22411875	4248
739165277070327809	49350
101938339	39783
192047877	4251
4386866957	4252
838525493368483841	4253
26666917	4254
3033001737	1222
703642519498825728	39725
755618887	4256
27532984	1227
89211580	49352
328608272	4259
3952418663	4260
393712987	4261
481439251	4262
398689228	4263
937737835066650624	4264
702951403514236929	4265
22267198	4266
710772980	4268
16568971	4269
911449313804472320	4270
22881038	4271
247744426	4272
3313998839	4273
265066872	4274
56037463	4275
230919253	2985
16643649	4277
145344704	4278
36552440	4279
857403003808227328	4280
453893556	4281
32584728	4282
746099989076545536	4283
27285591	4284
293491180	30425
2801953387	4286
993275714	4287
45204376	4288
204386512	4289
23637826	4290
2296489322	4291
872834545	4293
46983151	4294
35367443	4295
20602394	4296
794219769943691264	24370
2947207119	54438
11392232	4298
561684253	4299
2183094133	4300
1397423666	4301
172280127	4302
487789055	4303
1263202135	4304
718823260725645314	4305
719273408438083586	4307
754135908	4308
240363117	4309
967770107572375552	4310
225695424	4311
44399968	4312
107980048	4313
526610167	52889
54208274	4314
938272970	1284
1163770970	1285
1965420800	49363
213795411	4316
25878494	4317
38444843	4318
1568105364	4319
2675442426	1290
19278408	4320
32871616	4321
1907138881	4322
49709066	30433
1037537101	4324
194160226	4325
336654624	4327
50328079	4328
565846804	4329
2835162357	46258
262990460	4330
24806248	4331
2151412788	4332
2801634728	4333
7707062	4334
21323673	4335
737278778477535232	4336
78012548	4337
718152202078949376	22844
241217294	4338
3538092137	4339
17060015	4340
3706069334	4341
224450775	4342
1951406928	54856
838873560	30438
19784906	4344
94039455	4345
632466068	4346
2757695505	4347
957278246189531136	4348
455587915	4349
15728161	4350
523150102	30439
1366273350	1317
31462230	4351
192842634	4352
3179977818	4354
821982421314719744	4355
768478842633785345	4356
133794897	4357
3320478908	4358
455537870	4359
3125154047	4360
14753225	49374
2373121802	4362
122152355	30441
293074758	4364
48201374	46261
884918320587264001	4365
254828810	4366
16734909	4367
337886919	4368
16403723	4369
704219604	1337
53178109	4370
67095962	24597
16364399	4371
904137332	4372
27294954	4373
885899320351801344	4374
2318079078	4375
64723403	4376
313025775	4377
116625196	21307
68803674	4379
4374854716	4380
1892740597	4381
48002904	4382
23373502	4383
192692890	4384
2359476565	49380
14578954	4386
403064943	4387
556025162	4388
534962718	4389
15576928	4390
3001922942	4391
466158685	55569
4349482632	4392
43395057	4393
758587423538360320	4394
987691980397264902	4395
240880828	4396
930417148303892485	4397
43525891	4399
63132906	4400
25743813	4401
180074028	4402
96285529	4403
931587075413102593	4404
825349534419034114	4405
4882743003	30450
2723153944	4407
304745998	4408
485179361	4409
249280176	4410
1148636574	4411
42311131	4412
302004290	4413
5518042	4414
832840107023593472	4416
46731762	4417
105914164	55200
848154642261430276	4418
2722403901	4419
229099779	3015
15680431	4421
953173152	4422
128593751	50666
781707318295748608	4423
23013131	4424
2715213326	1384
18332190	4425
1562404537	4426
4624500980	4427
387161769	4428
367230652	4429
2337938960	4430
2319773719	80
41469938	4431
377778216	4432
4175527737	4433
879230674003275777	4434
449600949	4435
53003701	4436
158427758	4437
21111098	4438
15727697	4439
34392888	4440
717905238837952512	4441
1618628058	4442
11912362	4443
1239062041	1396
144902437	4444
106448460	4445
2819362954	4446
3258396847	1399
983671430	4447
885149478	4448
58872505	4449
2467720274	21314
234870299	4451
1000796513478426624	49390
398455975	4453
826487672843694080	4454
254235974	4455
81161321	4456
2322694057	4457
947294264806989824	4458
17428378	4459
2922002179	1025
292263105	4461
751707540	4463
1061475000	4464
1134292500	4465
15565732	4466
216802451	4467
33237351	4468
17012119	4469
239281295	1412
33186808	4470
708447318475812864	4471
98470340	4472
2751434132	4473
16113700	4474
203344437	49395
913989447510892544	4475
749958546004054017	4476
737090258328752128	4477
300835864	4478
216430965	4479
27306129	4480
23827692	4481
43910797	4482
3245511576	30467
734087285210120192	4484
125512325	4485
